Date,Year,Month,Month_Name,Day,Weekday,Quarter,Mode,Category,Category_Code,Subcategory,Note,Amount,Transaction_Type,Transaction_Type_Code
2017-07-28,2017,7,July,28,Friday,3,Cash,Transportation,48,auto,2 Place 0 to Current Residence,30.0,Expense,0
2018-03-14,2018,3,March,14,Wednesday,1,Credit Card,Food,18,Dinner,Domino's Pizza,578.0,Expense,0
2015-02-15,2015,2,February,15,Sunday,1,Cash,Food,18,Unknown,bread,15.0,Expense,0
2018-06-26,2018,6,June,26,Tuesday,2,Cash,Food,18,snacks,Bhaji + vadapav,30.0,Expense,0
2017-01-29,2017,1,January,29,Sunday,1,Cash,Food,18,snacks,2 Shegaon kachori (nasik),30.0,Expense,0
2015-06-23,2015,6,June,23,Tuesday,2,Saving Bank Account 1,Other,31,Unknown,Amazon prime,999.0,Expense,0
2017-03-05,2017,3,March,5,Sunday,1,Saving Bank Account 1,Equity Mutual Fund A,9,Unknown,Unknown,1000.0,Transfer-Out,2
2017-03-26,2017,3,March,26,Sunday,1,Saving Bank Account 1,Food,18,Milk,milk 1 lit,60.0,Expense,0
2017-05-28,2017,5,May,28,Sunday,2,Saving Bank Account 1,Household,24,Kirana,Unknown,996.0,Expense,0
2018-08-27,2018,8,August,27,Monday,3,Cash,Food,18,Milk,Half lit  milk,36.0,Expense,0
2015-09-05,2015,9,September,5,Saturday,3,Saving Bank Account 1,Investment,26,Mutual fund,ICICI prudential,1000.0,Expense,0
2017-03-31,2017,3,March,31,Friday,1,Saving Bank Account 1,Salary,36,Unknown,From workplace,56102.0,Income,1
2018-05-08,2018,5,May,8,Tuesday,2,Cash,Food,18,Sweets,Kaju katli half kg,500.0,Expense,0
2017-08-01,2017,8,August,1,Tuesday,3,Cash,Health,23,Medicine,4 paracetamol tablets,10.0,Expense,0
2018-01-26,2018,1,January,26,Friday,1,Saving Bank Account 1,Food,18,Milk,1 lit,69.0,Expense,0
2016-05-01,2016,5,May,1,Sunday,2,Saving Bank Account 1,Investment,26,Public Provident Fund,Unknown,10000.0,Expense,0
2018-05-24,2018,5,May,24,Thursday,2,Saving Bank Account 1,Subscription,45,Mobile Service Provider,Data booster pack,667.0,Expense,0
2017-11-01,2017,11,November,1,Wednesday,4,Saving Bank Account 1,Public Provident Fund,33,Unknown,Unknown,10000.0,Transfer-Out,2
2017-07-01,2017,7,July,1,Saturday,3,Saving Bank Account 1,Recurring Deposit,34,Unknown,Unknown,1000.0,Transfer-Out,2
2015-12-02,2015,12,December,2,Wednesday,4,Cash,Apparel,1,Footwear,Kolhapuri chappal,325.0,Expense,0
2017-08-26,2017,8,August,26,Saturday,3,Saving Bank Account 1,Maturity Amount,29,Unknown,FD matured,61754.0,Income,1
2018-03-18,2018,3,March,18,Sunday,1,Credit Card,Family,15,clothes,Belt + bow,498.0,Expense,0
2015-12-31,2015,12,December,31,Thursday,4,Saving Bank Account 1,Salary,36,Unknown,From workplace,77335.0,Income,1
2017-02-01,2017,2,February,1,Wednesday,1,Saving Bank Account 1,Money Transfer,30,Unknown,Unknown,10000.0,Expense,0
2018-04-01,2018,4,April,1,Sunday,2,Cash,Food,18,Milk,milk 1lit,72.0,Expense,0
2018-03-21,2018,3,March,21,Wednesday,1,Credit Card,Household,24,Kirana,Idli pith 1kg,38.0,Expense,0
2018-02-11,2018,2,February,11,Sunday,1,Cash,Transportation,48,auto,2 Place 0 to Current Residence,30.0,Expense,0
2018-08-31,2018,8,August,31,Friday,3,Cash,Family,15,Pocket money,Unknown,1000.0,Expense,0
2017-01-01,2017,1,January,1,Sunday,1,Saving Bank Account 1,Food,18,Grocery,fruits and vegetables,510.0,Expense,0
2016-02-10,2016,2,February,10,Wednesday,1,Saving Bank Account 1,Investment,26,Mutual fund,Mutual fund C,1000.0,Expense,0
2017-05-11,2017,5,May,11,Thursday,2,Saving Bank Account 1,Beauty,2,grooming,Body hair removal cream,318.0,Expense,0
2017-12-04,2017,12,December,4,Monday,4,Credit Card,Household,24,Kirana,Supermart,990.0,Expense,0
2015-11-05,2015,11,November,5,Thursday,4,Cash,Food,18,Dinner,12 eggs,84.0,Expense,0
2015-11-15,2015,11,November,15,Sunday,4,Saving Bank Account 1,Bonus,3,Unknown,Diwali gift,1500.0,Income,1
2017-05-30,2017,5,May,30,Tuesday,2,Cash,Transportation,48,auto,2 Current Residence to Place 0,30.0,Expense,0
2017-04-30,2017,4,April,30,Sunday,2,Saving Bank Account 1,Food,18,Grocery,Chota bread,17.0,Expense,0
2015-04-04,2015,4,April,4,Saturday,2,Cash,Garbage Disposal,19,Unknown,Unknown,50.0,Expense,0
2015-07-10,2015,7,July,10,Friday,3,Saving Bank Account 1,Recurring Deposit,34,Unknown,Unknown,1000.0,Expense,0
2017-05-16,2017,5,May,16,Tuesday,2,Saving Bank Account 1,Beauty,2,grooming,Razor Blade,247.0,Expense,0
2017-07-20,2017,7,July,20,Thursday,3,Saving Bank Account 1,Food,18,Milk,Half lit  milk,32.0,Expense,0
2015-07-09,2015,7,July,9,Thursday,3,Saving Bank Account 1,Other,31,Unknown,earphones,459.0,Expense,0
2018-04-16,2018,4,April,16,Monday,2,Saving Bank Account 1,Education,8,Stationary,3 Pens,21.0,Expense,0
2018-02-03,2018,2,February,3,Saturday,1,Cash,Gpay Reward,21,Unknown,Unknown,6.0,Income,1
2017-05-13,2017,5,May,13,Saturday,2,Cash,Food,18,Tea,Unknown,5.0,Expense,0
2017-09-24,2017,9,September,24,Sunday,3,Cash,Transportation,48,auto,2 Place 0 to Current Residence,30.0,Expense,0
2017-12-29,2017,12,December,29,Friday,4,Saving Bank Account 1,Family,15,misc,For utensils,450.0,Expense,0
2015-02-05,2015,2,February,5,Thursday,1,Cash,Food,18,Unknown,snacks,21.0,Expense,0
2015-05-05,2015,5,May,5,Tuesday,2,Saving Bank Account 1,Recurring Deposit,34,Unknown,Unknown,1000.0,Expense,0
2017-03-15,2017,3,March,15,Wednesday,1,Cash,Household,24,Kitchen,drainage powder,50.0,Expense,0
2018-04-15,2018,4,April,15,Sunday,2,Credit Card,Family,15,makeup,Body mist,525.0,Expense,0
2018-08-05,2018,8,August,5,Sunday,3,Credit Card,Family,15,clothes,Bows,398.0,Expense,0
2015-02-01,2015,2,February,1,Sunday,1,Cash,Food,18,Unknown,milk half shakti,26.0,Expense,0
2015-01-13,2015,1,January,13,Tuesday,1,Cash,Other,31,Unknown,Internet renewal,500.0,Expense,0
2017-06-30,2017,6,June,30,Friday,2,Saving Bank Account 1,Gift,20,Unknown,Forrest essential perfume,4800.0,Expense,0
2017-09-24,2017,9,September,24,Sunday,3,Saving Bank Account 1,Beauty,2,grooming,hair cut,100.0,Expense,0
2018-05-21,2018,5,May,21,Monday,2,Cash,Family,15,Pocket money,Unknown,140.0,Expense,0
2017-05-04,2017,5,May,4,Thursday,2,Saving Bank Account 1,Subscription,45,Mobile Service Provider,No daily limit plan ( 25 GB 30 days),296.0,Expense,0
2017-12-04,2017,12,December,4,Monday,4,Recurring Deposit,Maturity Amount,29,Unknown,Premature closure of RD3 & RD4,14086.0,Income,1
2015-11-29,2015,11,November,29,Sunday,4,Cash,Transportation,48,auto,Unknown,40.0,Expense,0
2015-01-10,2015,1,January,10,Saturday,1,Cash,Other,31,Unknown,garbage collector,50.0,Expense,0
2017-08-01,2017,8,August,1,Tuesday,3,Saving Bank Account 1,Recurring Deposit,34,Unknown,Unknown,1000.0,Transfer-Out,2
2015-01-01,2015,1,January,1,Thursday,1,Cash,Transportation,48,Unknown,share jeep - Place T base to top,20.0,Expense,0
2018-02-01,2018,2,February,1,Thursday,1,Saving Bank Account 1,Money Transfer,30,Home,Unknown,10000.0,Expense,0
2017-09-29,2017,9,September,29,Friday,3,Cash,Apparel,1,Laundry,clothes ironing : Rs 6 per item,60.0,Expense,0
2016-11-12,2016,11,November,12,Saturday,4,Cash,Health,23,Medicine,mouth fresh,55.0,Expense,0
2016-02-05,2016,2,February,5,Friday,1,Saving Bank Account 1,Investment,26,RD,Unknown,1000.0,Expense,0
2018-04-16,2018,4,April,16,Monday,2,Credit Card,Household,24,Kirana,Smart point,450.0,Expense,0
2017-08-21,2017,8,August,21,Monday,3,Saving Bank Account 1,Food,18,Grocery,1.5 kg onions,33.0,Expense,0
2016-12-04,2016,12,December,4,Sunday,4,Cash,Food,18,fruits,8 bananas,20.0,Expense,0
2018-05-07,2018,5,May,7,Monday,2,Saving Bank Account 1,Food,18,Lunch,Home Food Delivery,430.0,Expense,0
2017-02-26,2017,2,February,26,Sunday,1,Cash,Transportation,48,Train,Place 0 to WS returns,20.0,Expense,0
2017-06-10,2017,6,June,10,Saturday,2,Saving Bank Account 1,Health,23,Medicine,Covaxin booster dose,386.0,Expense,0
2017-07-05,2017,7,July,5,Wednesday,3,Saving Bank Account 1,Food,18,Dinner,Paneer mutter Rs.90+ 5 chapati Rs.25,115.0,Expense,0
2015-02-23,2015,2,February,23,Monday,1,Credit Card,Transportation,48,train,to and fro Mum to BRC,526.0,Expense,0
2017-08-09,2017,8,August,9,Wednesday,3,Saving Bank Account 1,Health,23,Medicine,Move jel,125.0,Expense,0
2018-05-01,2018,5,May,1,Tuesday,2,Saving Bank Account 1,Money Transfer,30,Home,Unknown,10000.0,Expense,0
2016-03-16,2016,3,March,16,Wednesday,1,Saving Bank Account 1,Gift,20,Unknown,Ganesh murthi,80.0,Expense,0
2018-03-12,2018,3,March,12,Monday,1,Saving Bank Account 1,Transportation,48,train,2 Place 3 to Place 2 : Sevagram express 3AC,1293.0,Expense,0
2018-01-20,2018,1,January,20,Saturday,1,Saving Bank Account 1,Food,18,Biscuits,crack-jack 1 packi,10.0,Expense,0
2018-07-03,2018,7,July,3,Tuesday,3,Credit Card,Subscription,45,Tata Sky,Current Residence - Tata Play recharge,154.0,Expense,0
2017-10-11,2017,10,October,11,Wednesday,4,Saving Bank Account 1,Transportation,48,train,Place 2 to Place 3 sevagram,658.6,Expense,0
2017-08-20,2017,8,August,20,Sunday,3,Saving Bank Account 1,Transportation,48,Taxi,Ola cab - siddhivinayak to BKC,361.0,Expense,0
2017-06-22,2017,6,June,22,Thursday,2,Cash,Transportation,48,auto,2 Current Residence to Place 0,30.0,Expense,0
2018-08-29,2018,8,August,29,Wednesday,3,Cash,Food,18,Grocery,Baking soda,27.0,Expense,0
2018-07-23,2018,7,July,23,Monday,3,Cash,Food,18,breakfast,4 plates poha,100.0,Expense,0
2015-02-28,2015,2,February,28,Saturday,1,Saving Bank Account 1,Salary,36,Unknown,From workplace,49806.0,Income,1
2018-04-01,2018,4,April,1,Sunday,2,Saving Bank Account 1,Money Transfer,30,Home,Unknown,10005.9,Expense,0
2017-07-04,2017,7,July,4,Tuesday,3,Saving Bank Account 1,Food,18,Grocery,Dalich peeth pav kg,25.0,Expense,0
2017-05-27,2017,5,May,27,Saturday,2,Saving Bank Account 1,Food,18,vegetables,Pav kg tomato,20.0,Expense,0
2018-08-29,2018,8,August,29,Wednesday,3,Cash,Food,18,Milk,Half lit  milk,36.0,Expense,0
2018-03-08,2018,3,March,8,Thursday,1,Cash,Food,18,Eggs,6 eggs,36.0,Expense,0
2017-05-06,2017,5,May,6,Saturday,2,Saving Bank Account 1,Food,18,Lunch,Paneer masala + hara bhara kabab 6 pcs,330.0,Expense,0
2016-07-12,2016,7,July,12,Tuesday,3,Saving Bank Account 1,Investment,26,RD,Unknown,1000.0,Expense,0
2018-04-24,2018,4,April,24,Tuesday,2,Credit Card,Subscription,45,Tata Sky,Permanent Residence - Tata Play recharge,157.0,Expense,0
2015-01-02,2015,1,January,2,Friday,1,Cash,Food,18,Unknown,4 eggs,28.0,Expense,0
2017-08-23,2017,8,August,23,Wednesday,3,Cash,Food,18,Lunch,180 Chicken Sandwich + 120 vada pav & Samosa,300.0,Expense,0
2018-06-30,2018,6,June,30,Saturday,2,Saving Bank Account 1,Interest,25,Unknown,interest paid,342.0,Income,1
2015-01-05,2015,1,January,5,Monday,1,Saving Bank Account 1,Food,18,Unknown,dinner,135.0,Expense,0
2015-02-16,2015,2,February,16,Monday,1,Saving Bank Account 1,Food,18,Unknown,kaju katli 250gm,249.0,Expense,0
2018-01-12,2018,1,January,12,Friday,1,Saving Bank Account 1,Equity Mutual Fund A,9,Unknown,Unknown,1000.0,Transfer-Out,2
2018-04-29,2018,4,April,29,Sunday,2,Saving Bank Account 1,Food,18,beverage,2 sugarcane juice,40.0,Expense,0
2016-02-07,2016,2,February,7,Sunday,1,Cash,Food,18,Grocery,Unknown,160.0,Expense,0
2018-05-15,2018,5,May,15,Tuesday,2,Saving Bank Account 1,Food,18,Ice cream,Cookies & cream family pack,135.0,Expense,0
2017-07-18,2017,7,July,18,Tuesday,3,Cash,Food,18,flour mill,Gehu 3 kg Rs21 + bajari 1kg Rs 7 + dal 1.5 kg Rs15,43.0,Expense,0
2015-01-11,2015,1,January,11,Sunday,1,Cash,Transportation,48,Unknown,ola auto - wakad to GG skies,170.0,Expense,0
2017-06-28,2017,6,June,28,Wednesday,2,Saving Bank Account 1,Family,15,Pocket money,Unknown,1500.0,Expense,0
2018-01-28,2018,1,January,28,Sunday,1,Saving Bank Account 1,Food,18,snacks,2 kachori,24.0,Expense,0
2017-04-01,2017,4,April,1,Saturday,2,Cash,Food,18,snacks,egg roll,40.0,Expense,0
2016-10-26,2016,10,October,26,Wednesday,4,Saving Bank Account 1,Health,23,Medicine,Unknown,617.0,Expense,0
2017-10-20,2017,10,October,20,Friday,4,Saving Bank Account 1,Gift,20,Unknown,farewell contribution,200.0,Expense,0
2015-10-30,2015,10,October,30,Friday,4,Cash,Beauty,2,grooming,hair cut,50.0,Expense,0
2017-11-28,2017,11,November,28,Tuesday,4,Saving Bank Account 1,Food,18,Milk,1 lit,69.0,Expense,0
2017-04-30,2017,4,April,30,Sunday,2,Cash,Food,18,snacks,2 Pani Puri+ 1 samosa chat,110.0,Expense,0
2018-07-07,2018,7,July,7,Saturday,3,Cash,Transportation,48,Train,Place 4 to Place 0,10.0,Expense,0
2017-08-24,2017,8,August,24,Thursday,3,Cash,Transportation,48,auto,Auto : Mahal to hotel,40.0,Expense,0
2016-12-29,2016,12,December,29,Thursday,4,Cash,Food,18,flour mill,1 sher bajri 1 kg dadar 1 kg makka,14.0,Expense,0
2017-04-30,2017,4,April,30,Sunday,2,Saving Bank Account 1,Food,18,Ice cream,chocobar,10.0,Expense,0
2015-10-23,2015,10,October,23,Friday,4,Cash,Other,31,Unknown,hanger clips,40.0,Expense,0
2017-11-09,2017,11,November,9,Thursday,4,Saving Bank Account 1,Food,18,Lunch,Bhendi bhaji,40.0,Expense,0
2015-12-26,2015,12,December,26,Saturday,4,Saving Bank Account 1,Other,31,Unknown,audible subscription,199.0,Expense,0
2015-02-03,2015,2,February,3,Tuesday,1,Cash,Food,18,Unknown,grocery,107.0,Expense,0
2018-02-28,2018,2,February,28,Wednesday,1,Saving Bank Account 1,Food,18,Biscuits,Khari packet,45.0,Expense,0
2016-05-22,2016,5,May,22,Sunday,2,Saving Bank Account 1,Grooming,22,Saloon,hair cut+shaving,120.0,Expense,0
2018-01-30,2018,1,January,30,Tuesday,1,Saving Bank Account 1,Household,24,Kitchen,Matchbox packet 10pcs,10.0,Expense,0
2017-05-23,2017,5,May,23,Tuesday,2,Cash,Household,24,Kirana,Rasna orange,46.0,Expense,0
2017-10-21,2017,10,October,21,Saturday,4,Credit Card,Other,31,Unknown,ipad cover + case,1888.0,Expense,0
2015-01-15,2015,1,January,15,Thursday,1,Cash,Food,18,Unknown,tea,10.0,Expense,0
2015-05-03,2015,5,May,3,Sunday,2,Saving Bank Account 1,Food,18,Grocery,Unknown,1178.0,Expense,0
2017-07-09,2017,7,July,9,Sunday,3,Saving Bank Account 1,Food,18,beverage,sugarcane juice,20.0,Expense,0
2017-06-02,2017,6,June,2,Friday,2,Saving Bank Account 1,Food,18,snacks,Vadapav,20.0,Expense,0
2017-08-09,2017,8,August,9,Wednesday,3,Saving Bank Account 1,Gpay Reward,21,Unknown,Unknown,6.0,Income,1
2017-08-06,2017,8,August,6,Sunday,3,Saving Bank Account 1,Food,18,Lunch,5 chapati,25.0,Expense,0
2018-08-23,2018,8,August,23,Thursday,3,Credit Card,Transportation,48,train,2 Place 2 to Place 3 : Sevagram express 3AC,1305.4,Expense,0
2017-11-30,2017,11,November,30,Thursday,4,Saving Bank Account 1,Saving Bank Account 2,38,Unknown,Unknown,77.33,Transfer-Out,2
2017-05-05,2017,5,May,5,Friday,2,Cash,Food,18,beverage,sugarcane juice,20.0,Expense,0
2015-10-21,2015,10,October,21,Wednesday,4,Cash,Other,31,Unknown,toll+petrol,500.0,Expense,0
2017-05-17,2017,5,May,17,Wednesday,2,Saving Bank Account 1,Food,18,Lunch,Full egg fried rice 100 + Manchurian dry 100,210.0,Expense,0
2017-03-31,2017,3,March,31,Friday,1,Cash,Household,24,Hardware,Laptop repair (servicing+ 2gb ram upgrade + fan replacement + antivirus),2500.0,Expense,0
2018-02-22,2018,2,February,22,Thursday,1,Saving Bank Account 1,Food,18,beverage,Limca,20.0,Expense,0
2017-12-04,2017,12,December,4,Monday,4,Saving Bank Account 1,Food,18,Milk,milk 1lit,69.0,Expense,0
2017-05-24,2017,5,May,24,Wednesday,2,Saving Bank Account 1,Subscription,45,Cable TV,Unknown,261.0,Expense,0
2017-05-13,2017,5,May,13,Saturday,2,Cash,Food,18,Tea,Unknown,10.0,Expense,0
2017-05-22,2017,5,May,22,Monday,2,Saving Bank Account 1,Life Insurance,27,Unknown,Unknown,11043.0,Transfer-Out,2
2017-08-10,2017,8,August,10,Thursday,3,Saving Bank Account 1,Gpay Reward,21,Unknown,Unknown,3.0,Income,1
2015-05-09,2015,5,May,9,Saturday,2,Cash,Food,18,Grocery,gobi,20.0,Expense,0
2015-02-15,2015,2,February,15,Sunday,1,Cash,Food,18,Unknown,pani puri,20.0,Expense,0
2018-04-12,2018,4,April,12,Thursday,2,Cash,Food,18,snacks,Pattice,20.0,Expense,0
2017-03-22,2017,3,March,22,Wednesday,1,Cash,Transportation,48,auto,2 Place 0 to Current Residence,20.0,Expense,0
2017-03-12,2017,3,March,12,Sunday,1,Cash,Transportation,48,auto,2 Place 0 to Current Residence,30.0,Expense,0
2015-03-18,2015,3,March,18,Wednesday,1,Cash,Food,18,breakfast,aloo paratha,20.0,Expense,0
2018-05-01,2018,5,May,1,Tuesday,2,Cash,Food,18,Milk,milk 1lit,72.0,Expense,0
2017-05-25,2017,5,May,25,Thursday,2,Cash,Transportation,48,Train,Place 0 to Vikhroli single,15.0,Expense,0
2015-01-01,2015,1,January,1,Thursday,1,Cash,Transportation,48,Unknown,share auto - hospital to brc station,10.0,Expense,0
2015-03-18,2015,3,March,18,Wednesday,1,Cash,Food,18,Milk,Unknown,26.0,Expense,0
2018-01-27,2018,1,January,27,Saturday,1,Saving Bank Account 1,Share Market,41,Unknown,Unknown,30000.0,Transfer-Out,2
2018-01-31,2018,1,January,31,Wednesday,1,Saving Bank Account 1,Salary,36,Unknown,From workplace,64636.0,Income,1
2017-11-30,2017,11,November,30,Thursday,4,Saving Bank Account 1,Money Transfer,30,Home,Unknown,10000.0,Expense,0
2015-03-03,2015,3,March,3,Tuesday,1,Cash,Garbage Disposal,19,Unknown,Unknown,17.0,Expense,0
2017-08-06,2017,8,August,6,Sunday,3,Saving Bank Account 1,Subscription,45,Newspaper,Unknown,170.0,Expense,0
2018-07-09,2018,7,July,9,Monday,3,Cash,Food,18,Grocery,Shev bhaji sev pav kg,60.0,Expense,0
2015-06-01,2015,6,June,1,Monday,2,Saving Bank Account 1,Public Provident Fund,33,Unknown,Unknown,10000.0,Expense,0
2017-03-11,2017,3,March,11,Saturday,1,Cash,Transportation,48,auto,2 Place 0 to Current Residence,30.0,Expense,0
2015-02-24,2015,2,February,24,Tuesday,1,Cash,Food,18,Tea,Unknown,10.0,Expense,0
2017-07-24,2017,7,July,24,Monday,3,Saving Bank Account 1,Food,18,Milk,milk 1lit,64.0,Expense,0
2016-11-14,2016,11,November,14,Monday,4,Saving Bank Account 1,Transportation,48,Travels,Kabra Travels - Place 2 to BRC (2 Adults),4662.0,Expense,0
2017-05-13,2017,5,May,13,Saturday,2,Saving Bank Account 1,Food,18,breakfast,Medu vada 1 plate,35.0,Expense,0
2018-04-30,2018,4,April,30,Monday,2,Credit Card,Subscription,45,Tata Sky,Current Residence - Tata Play recharge,176.0,Expense,0
2018-03-18,2018,3,March,18,Sunday,1,Cash,Food,18,Tea,cutting chai,10.0,Expense,0
2017-03-05,2017,3,March,5,Sunday,1,Cash,Transportation,48,auto,Current Residence to Place 0,30.0,Expense,0
2017-08-05,2017,8,August,5,Saturday,3,Credit Card,Apparel,1,Clothing,Family's dresses,989.0,Expense,0
2015-01-30,2015,1,January,30,Friday,1,Cash,Food,18,Unknown,dinner treat,1004.0,Expense,0
2017-07-30,2017,7,July,30,Sunday,3,Saving Bank Account 1,Transportation,48,Travels,2 Neeta travels : Place A to pune,895.0,Expense,0
2017-05-03,2017,5,May,3,Wednesday,2,Cash,Transportation,48,Train,40 Place 0 to Place 3 return+ 20 single,60.0,Expense,0
2017-07-30,2017,7,July,30,Sunday,3,Cash,Household,24,Appliances,Laptop repair,1000.0,Expense,0
2017-08-14,2017,8,August,14,Monday,3,Credit Card,Household,24,Kirana,Biscuits+ onions,112.0,Expense,0
2017-07-24,2017,7,July,24,Monday,3,Credit Card,Food,18,snacks,Garlic bread + periperi masala fries,248.0,Expense,0
2017-03-26,2017,3,March,26,Sunday,1,Saving Bank Account 1,Household,24,Kirana,Smart,786.0,Expense,0
2017-09-17,2017,9,September,17,Sunday,3,Saving Bank Account 1,Food,18,Milk,1.5 lit milk,99.0,Expense,0
2018-04-17,2018,4,April,17,Tuesday,2,Cash,Food,18,Milk,milk 1lit,72.0,Expense,0
2017-10-22,2017,10,October,22,Sunday,4,Saving Bank Account 1,Equity Mutual Fund C,11,Unknown,Unknown,1000.0,Transfer-Out,2
2017-08-02,2017,8,August,2,Wednesday,3,Saving Bank Account 1,Food,18,snacks,Maggie 1 pck,14.0,Expense,0
2018-03-31,2018,3,March,31,Saturday,1,Credit Card,Food,18,Lunch,Domino's Pizza,419.0,Expense,0
2018-01-26,2018,1,January,26,Friday,1,Cash,Transportation,48,auto,Place 0 to Current Residence,15.0,Expense,0
2017-09-14,2017,9,September,14,Thursday,3,Saving Bank Account 1,Subscription,45,Tata Sky,Current Residence - Tata Play recharge,100.0,Expense,0
2017-09-01,2017,9,September,1,Friday,3,Saving Bank Account 1,Money Transfer,30,Home,Unknown,10000.0,Expense,0
2017-09-21,2017,9,September,21,Thursday,3,Cash,Transportation,48,auto,Place 0 to Current Residence,15.0,Expense,0
2017-12-21,2017,12,December,21,Thursday,4,Cash,Food,18,Milk,milk 1lit,70.0,Expense,0
2018-03-20,2018,3,March,20,Tuesday,1,Cash,Food,18,Eggs,6 eggs,36.0,Expense,0
2017-04-30,2017,4,April,30,Sunday,2,Saving Bank Account 1,Salary,36,Unknown,From workplace,56957.0,Income,1
2018-05-09,2018,5,May,9,Wednesday,2,Cash,Food,18,Milk,Half lit  milk,36.0,Expense,0
2017-08-06,2017,8,August,6,Sunday,3,Cash,Household,24,Kirana,Unknown,302.0,Expense,0
2016-12-03,2016,12,December,3,Saturday,4,Cash,Food,18,Grocery,Colgate max fresh medium,55.0,Expense,0
2016-06-05,2016,6,June,5,Sunday,2,Saving Bank Account 1,Investment,26,Mutual fund,Mutual fund A,1000.0,Expense,0
2017-05-02,2017,5,May,2,Tuesday,2,Saving Bank Account 1,Health,23,Medicine,Q-dee strip,40.0,Expense,0
2017-06-06,2017,6,June,6,Tuesday,2,Saving Bank Account 1,Food,18,Milk,milk 1lit,64.0,Expense,0
2017-04-10,2017,4,April,10,Monday,2,Saving Bank Account 1,Recurring Deposit,34,Unknown,Unknown,1000.0,Transfer-Out,2
2018-09-19,2018,9,September,19,Wednesday,3,Saving Bank Account 1,Subscription,45,Netflix,1 month subscription,199.0,Expense,0
2018-01-29,2018,1,January,29,Monday,1,Saving Bank Account 1,Food,18,Biscuits,Khari packet,45.0,Expense,0
